step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
1297,1336578,2594,0.017529554601043735,1.0,1.0,0.017533828459693413,1.0,1.0,,
1298,1337620,2596,0.017219498602566434,1.0,1.0,,,,,
1299,1338646,2598,0.017413972717986954,1.0,1.0,,,,,
1300,1339672,2600,0.017487802616774913,1.0,1.0,,,,,
1301,1340698,2602,0.01742587755271412,1.0,1.0,,,,,
1302,1341724,2604,0.017472825901238293,1.0,1.0,,,,,
1303,1342750,2606,0.017669572100275605,1.0,1.0,,,,,
1304,1343776,2608,0.017492792370628493,1.0,1.0,,,,,
1305,1344802,2610,0.017570869488972327,1.0,1.0,0.01755521572677247,1.0,1.0,,
1306,1345828,2612,0.017553799620455945,1.0,1.0,,,,,
1307,1346854,2614,0.017545847481288485,1.0,1.0,,,,,
1308,1347880,2616,0.017419507284241038,1.0,1.0,,,,,
1309,1348906,2618,0.01746234794034405,1.0,1.0,,,,,
1310,1349932,2620,0.01742326724668464,1.0,1.0,,,,,
1311,1350958,2622,0.01755975427570831,1.0,1.0,,,,,
1312,1352000,2624,0.017201599680079435,1.0,1.0,,,,,
1313,1353026,2626,0.017371894671640367,1.0,1.0,0.01744817895611864,1.0,1.0,,
1314,1354052,2628,0.017394898482741845,1.0,1.0,,,,,
1315,1355094,2630,0.017276492612691426,1.0,1.0,,,,,
1316,1356120,2632,0.01738449362238412,1.0,1.0,,,,,
1317,1357146,2634,0.017565678690023068,1.0,1.0,,,,,
1318,1358172,2636,0.01755579982227633,1.0,1.0,,,,,
1319,1359214,2638,0.017188209434105192,1.0,1.0,,,,,
1320,1360240,2640,0.017477367546649938,1.0,1.0,,,,,
1321,1361282,2642,0.017284465998590723,1.0,1.0,0.017382213059784924,1.0,1.0,,
1322,1362308,2644,0.0174482612444896,1.0,1.0,,,,,
1323,1363334,2646,0.01745575434035608,1.0,1.0,,,,,
1324,1364360,2648,0.017563655128252767,1.0,1.0,,,,,
1325,1365386,2650,0.017422988467398266,1.0,1.0,,,,,
1326,1366428,2652,0.017261342540793,1.0,1.0,,,,,
1327,1367454,2654,0.01741416367701882,1.0,1.0,,,,,
1328,1368480,2656,0.017453655075407498,1.0,1.0,,,,,
1329,1369506,2658,0.01740486116731783,1.0,1.0,0.017483982506108692,1.0,1.0,,
1330,1370548,2660,0.017213667139295844,1.0,1.0,,,,,
1331,1371590,2662,0.017240489261587638,1.0,1.0,,,,,
1332,1372616,2664,0.01753584353563702,1.0,1.0,,,,,
1333,1373642,2666,0.01752709168607209,1.0,1.0,,,,,
1334,1374668,2668,0.01751330764326678,1.0,1.0,,,,,
1335,1375694,2670,0.017433469257106714,1.0,1.0,,,,,
1336,1376720,2672,0.01742244716336524,1.0,1.0,,,,,
1337,1377746,2674,0.01759255908233638,1.0,1.0,0.017294525212623812,1.0,1.0,,
1338,1378788,2676,0.01731281027627383,1.0,1.0,,,,,
1339,1379830,2678,0.017350831306076345,1.0,1.0,,,,,
1340,1380872,2680,0.017267253079008223,1.0,1.0,,,,,
1341,1381898,2682,0.017516251679664085,1.0,1.0,,,,,
1342,1382924,2684,0.01741405936414653,1.0,1.0,,,,,
1343,1383950,2686,0.01752768806088862,1.0,1.0,,,,,
1344,1384976,2688,0.01746105453399199,1.0,1.0,,,,,
1345,1386002,2690,0.017402911298536078,1.0,1.0,0.01720704272726942,1.0,1.0,,
1346,1387044,2692,0.017203919248614613,1.0,1.0,,,,,
1347,1388070,2694,0.017515545921915406,1.0,1.0,,,,,
1348,1389096,2696,0.017481546102826727,1.0,1.0,,,,,
1349,1390122,2698,0.017378551917743675,1.0,1.0,,,,,
1350,1391148,2700,0.017346939894425435,1.0,1.0,,,,,
1351,1392190,2702,0.01719292262802019,1.0,1.0,,,,,
1352,1393216,2704,0.017425957789350847,1.0,1.0,,,,,
1353,1394242,2706,0.017478517210508828,1.0,1.0,0.01752689009321201,1.0,1.0,,
1354,1395284,2708,0.01717581929811735,1.0,1.0,,,,,
1355,1396310,2710,0.017422532560467746,1.0,1.0,,,,,
1356,1397352,2712,0.01717868457996176,1.0,1.0,,,,,
1357,1398378,2714,0.01739156891876205,1.0,1.0,,,,,
1358,1399404,2716,0.017378086207716352,1.0,1.0,,,,,
1359,1400430,2718,0.017416520894765027,1.0,1.0,,,,,
1360,1401456,2720,0.017420985545186927,1.0,1.0,,,,,
1361,1402482,2722,0.017431465855125824,1.0,1.0,0.01725055620022772,1.0,1.0,,
1362,1403524,2724,0.017192671209235635,1.0,1.0,,,,,
1363,1404566,2726,0.017268681772781513,1.0,1.0,,,,,
1364,1405592,2728,0.017363836839488788,1.0,1.0,,,,,
1365,1406634,2730,0.017119859118167637,1.0,1.0,,,,,
1366,1407676,2732,0.017108062961118792,1.0,1.0,,,,,
1367,1408702,2734,0.017454525482803535,1.0,1.0,,,,,
1368,1409728,2736,0.017369023673247955,1.0,1.0,,,,,
1369,1410754,2738,0.01741538222947716,1.0,1.0,0.017431298056970003,1.0,1.0,,
1370,1411780,2740,0.017501092893091336,1.0,1.0,,,,,
1371,1412822,2742,0.017539690880877357,1.0,1.0,,,,,
1372,1413848,2744,0.017462468403217513,1.0,1.0,,,,,
1373,1414890,2746,0.017157184947956854,1.0,1.0,,,,,
1374,1415916,2748,0.01739823695935918,1.0,1.0,,,,,
1375,1416942,2750,0.017446580026107904,1.0,1.0,,,,,
1376,1417968,2752,0.017463562140586936,1.0,1.0,,,,,
1377,1418994,2754,0.01748647629719519,1.0,1.0,0.017466142590890958,1.0,1.0,,
1378,1420020,2756,0.01754650425826767,1.0,1.0,,,,,
1379,1421046,2758,0.01750797903191313,1.0,1.0,,,,,
1380,1422072,2760,0.017456977124647086,1.0,1.0,,,,,
1381,1423098,2762,0.017438069312184865,1.0,1.0,,,,,
1382,1424124,2764,0.01744472414595919,1.0,1.0,,,,,
1383,1425150,2766,0.017655548124244882,1.0,1.0,,,,,
1384,1426176,2768,0.017410860712975772,1.0,1.0,,,,,
1385,1427202,2770,0.017402883343711963,1.0,1.0,0.017348835810192424,1.0,1.0,,
1386,1428228,2772,0.017425592303267977,1.0,1.0,,,,,
1387,1429254,2774,0.017464316724284352,1.0,1.0,,,,,
1388,1430296,2776,0.017275116506627095,1.0,1.0,,,,,
1389,1431322,2778,0.01742123571294192,1.0,1.0,,,,,
1390,1432364,2780,0.01722875179327054,1.0,1.0,,,,,
1391,1433390,2782,0.017421372056587184,1.0,1.0,,,,,
1392,1434416,2784,0.017572078542379597,1.0,1.0,,,,,
1393,1435458,2786,0.01721407006330861,1.0,1.0,0.017410595204030495,1.0,1.0,,
1394,1436500,2788,0.017245173773308243,1.0,1.0,,,,,
1395,1437526,2790,0.017448215609239058,1.0,1.0,,,,,
1396,1438552,2792,0.01751182413173222,1.0,1.0,,,,,
1397,1439578,2794,0.01752502179783586,1.0,1.0,,,,,
1398,1440604,2796,0.017412468310376183,1.0,1.0,,,,,
1399,1441630,2798,0.01741605948661822,1.0,1.0,,,,,
1400,1442672,2800,0.017376966330270607,1.0,1.0,,,,,
1401,1443698,2802,0.01750478564106641,1.0,1.0,0.017228119340295476,1.0,1.0,,
1402,1444724,2804,0.01748325773973821,1.0,1.0,,,,,
1403,1445750,2806,0.017451983649037398,1.0,1.0,,,,,
1404,1446776,2808,0.01741343917515845,1.0,1.0,,,,,
1405,1447802,2810,0.017385692262431328,1.0,1.0,,,,,
1406,1448828,2812,0.01738861901369514,1.0,1.0,,,,,
1407,1449854,2814,0.017488291345656215,1.0,1.0,,,,,
1408,1450896,2816,0.017175022543086158,1.0,1.0,,,,,
1409,1451922,2818,0.017409856269931315,1.0,1.0,0.017490832868792165,1.0,1.0,,
1410,1452948,2820,0.017347437598981944,1.0,1.0,,,,,
1411,1453974,2822,0.017519107155657875,1.0,1.0,,,,,
1412,1455016,2824,0.01713131998738421,1.0,1.0,,,,,
1413,1456058,2826,0.017201146015981977,1.0,1.0,,,,,
1414,1457084,2828,0.017378285749731433,1.0,1.0,,,,,
1415,1458126,2830,0.017165310561740893,1.0,1.0,,,,,
1416,1459152,2832,0.017399120793621832,1.0,1.0,,,,,
1417,1460178,2834,0.017400574058047014,1.0,1.0,0.017191801799380433,1.0,1.0,,
1418,1461204,2836,0.01741050262607769,1.0,1.0,,,,,
1419,1462230,2838,0.01750285851963477,1.0,1.0,,,,,
1420,1463256,2840,0.017464196192138036,1.0,1.0,,,,,
1421,1464282,2842,0.017418669363884778,1.0,1.0,,,,,
1422,1465308,2844,0.017411668986557226,1.0,1.0,,,,,
1423,1466350,2846,0.017210786112063867,1.0,1.0,,,,,
1424,1467376,2848,0.017417233489862044,1.0,1.0,,,,,
1425,1468402,2850,0.017391964444512156,1.0,1.0,0.017478329195236467,1.0,1.0,,
1426,1469428,2852,0.017330856438617502,1.0,1.0,,,,,
1427,1470470,2854,0.017231303151009424,1.0,1.0,,,,,
1428,1471496,2856,0.017451434567722347,1.0,1.0,,,,,
1429,1472522,2858,0.01740820749865017,1.0,1.0,,,,,
1430,1473548,2860,0.017443803894972822,1.0,1.0,,,,,
1431,1474574,2862,0.01736350081447039,1.0,1.0,,,,,
1432,1475600,2864,0.01744433956952252,1.0,1.0,,,,,
1433,1476626,2866,0.017406697103024064,1.0,1.0,0.017530347402769313,1.0,1.0,,
1434,1477652,2868,0.017427702807352834,1.0,1.0,,,,,
1435,1478694,2870,0.017210843688644874,1.0,1.0,,,,,
1436,1479720,2872,0.017379092545433374,1.0,1.0,,,,,
1437,1480746,2874,0.017469473454768687,1.0,1.0,,,,,
1438,1481772,2876,0.017442022539104002,1.0,1.0,,,,,
1439,1482798,2878,0.017457148486191742,1.0,1.0,,,,,
1440,1483840,2880,0.017207489672080307,1.0,1.0,,,,,
1441,1484882,2882,0.01718565438337261,1.0,1.0,0.017476750565389998,1.0,1.0,,
1442,1485908,2884,0.017402451852999046,1.0,1.0,,,,,
1443,1486934,2886,0.017375677005209922,1.0,1.0,,,,,
1444,1487960,2888,0.01741233045908605,1.0,1.0,,,,,
1445,1489002,2890,0.01718274359453646,1.0,1.0,,,,,
1446,1490028,2892,0.0173939932928182,1.0,1.0,,,,,
1447,1491070,2894,0.01715337893243282,1.0,1.0,,,,,
1448,1492112,2896,0.017114190719986266,1.0,1.0,,,,,
1449,1493138,2898,0.017397550207607155,1.0,1.0,0.017137978465172503,1.0,1.0,,
1450,1494164,2900,0.01744150106078306,1.0,1.0,,,,,
1451,1495190,2902,0.017343607938653867,1.0,1.0,,,,,
1452,1496232,2904,0.01722505700202261,1.0,1.0,,,,,
1453,1497258,2906,0.017420080277370385,1.0,1.0,,,,,
1454,1498284,2908,0.017412346826602546,1.0,1.0,,,,,
1455,1499310,2910,0.01747809424714633,1.0,1.0,,,,,
1456,1500336,2912,0.01741787265882156,1.0,1.0,,,,,
1457,1501362,2914,0.0174442093770259,1.0,1.0,0.01744570672277013,1.0,1.0,,
1458,1502388,2916,0.01743585074884291,1.0,1.0,,,,,
1459,1503414,2918,0.01740389170032252,1.0,1.0,,,,,
1460,1504440,2920,0.017360128142596767,1.0,1.0,,,,,
1461,1505466,2922,0.017353545666620646,1.0,1.0,,,,,
1462,1506508,2924,0.017323065359305563,1.0,1.0,,,,,
1463,1507534,2926,0.01743658267761216,1.0,1.0,,,,,
1464,1508560,2928,0.01737042956850497,1.0,1.0,,,,,
1465,1509602,2930,0.017127392530902324,1.0,1.0,0.0174176535470067,1.0,1.0,,
1466,1510628,2932,0.01854014084181487,0.5,0.5,,,,,
1467,1511654,2934,0.017367480599032245,1.0,1.0,,,,,
1468,1512680,2936,0.01752124585442641,1.0,1.0,,,,,
1469,1513706,2938,0.01751921248444474,1.0,1.0,,,,,
1470,1514748,2940,0.017187754369412445,1.0,1.0,,,,,
1471,1515774,2942,0.017526731142908487,1.0,1.0,,,,,
1472,1516816,2944,0.01728931832663875,1.0,1.0,,,,,
1473,1517842,2946,0.017441734810453663,1.0,1.0,0.017148682073964337,1.0,1.0,,
1474,1518868,2948,0.01741133694639742,1.0,1.0,,,,,
1475,1519894,2950,0.0174873917230601,1.0,1.0,,,,,
1476,1520920,2952,0.017452073861185902,1.0,1.0,,,,,
1477,1521962,2954,0.01717156362613182,1.0,1.0,,,,,
1478,1522988,2956,0.01749027287581323,1.0,1.0,,,,,
1479,1524014,2958,0.017340763427082025,1.0,1.0,,,,,
1480,1525040,2960,0.01750970498677541,1.0,1.0,,,,,
1481,1526082,2962,0.01720165963701125,1.0,1.0,0.017419989881218505,1.0,1.0,,
1482,1527108,2964,0.017339410665964877,1.0,1.0,,,,,
1483,1528134,2966,0.017426032692335097,1.0,1.0,,,,,
1484,1529160,2968,0.01746837093302683,1.0,1.0,,,,,
1485,1530186,2970,0.01744887065947556,1.0,1.0,,,,,
1486,1531212,2972,0.017370166592110475,1.0,1.0,,,,,
1487,1532238,2974,0.017427734317992303,1.0,1.0,,,,,
1488,1533264,2976,0.017427422926338663,1.0,1.0,,,,,
1489,1534306,2978,0.01707263156644314,1.0,1.0,0.01710511362422259,1.0,1.0,,
1490,1535332,2980,0.017438564489107727,1.0,1.0,,,,,
1491,1536358,2982,0.017356758681474568,1.0,1.0,,,,,
1492,1537400,2984,0.017146226902915385,1.0,1.0,,,,,
1493,1538426,2986,0.017510493072843174,1.0,1.0,,,,,
1494,1539452,2988,0.017396039555478335,1.0,1.0,,,,,
1495,1540478,2990,0.017514990896940218,1.0,1.0,,,,,
1496,1541520,2992,0.0170999477314278,1.0,1.0,,,,,
1497,1542546,2994,0.017488129344686684,1.0,1.0,0.017174172546070832,1.0,1.0,,
1498,1543572,2996,0.01743436870531075,1.0,1.0,,,,,
1499,1544614,2998,0.017153541202889398,1.0,1.0,,,,,
1500,1545640,3000,0.01737976147804832,1.0,1.0,,,,,
1501,1546666,3002,0.017367088803456943,1.0,1.0,,,,,
1502,1547708,3004,0.01712467684847016,1.0,1.0,,,,,
1503,1548734,3006,0.017393253674783903,1.0,1.0,,,,1.0,0.9999999999999999
1504,1549760,3008,0.017453071310854423,1.0,1.0,,,,,
1505,1550786,3010,0.017351416598929494,1.0,1.0,0.01746298674132639,1.0,1.0,,
1506,1551812,3012,0.017376170824893615,1.0,1.0,,,,,
1507,1552854,3014,0.017155031527190043,1.0,1.0,,,,,
1508,1553896,3016,0.01711393104232089,1.0,1.0,,,,,
1509,1554922,3018,0.017286092959117268,1.0,1.0,,,,,
1510,1555948,3020,0.01743246052428015,1.0,1.0,,,,,
1511,1556974,3022,0.01740121474645019,1.0,1.0,,,,,
1512,1558016,3024,0.017096642823422003,1.0,1.0,,,,,
1513,1559058,3026,0.01714646989646909,1.0,1.0,0.017420677168779253,1.0,1.0,,
1514,1560100,3028,0.017137487368542956,1.0,1.0,,,,,
1515,1561126,3030,0.01738244123387411,1.0,1.0,,,,,
1516,1562152,3032,0.017444591707877093,1.0,1.0,,,,,
1517,1563178,3034,0.017344695975968494,1.0,1.0,,,,,
1518,1564204,3036,0.017405138096051674,1.0,1.0,,,,,
1519,1565246,3038,0.017269879741106945,1.0,1.0,,,,,
1520,1566272,3040,0.017439331063592484,1.0,1.0,,,,,
1521,1567298,3042,0.017403064722981025,1.0,1.0,0.017222592014933494,1.0,1.0,,
1522,1568324,3044,0.017358356088283663,1.0,1.0,,,,,
1523,1569350,3046,0.01737985618649422,1.0,1.0,,,,,
1524,1570376,3048,0.01733461502790844,1.0,1.0,,,,,
1525,1571402,3050,0.017430007925869365,1.0,1.0,,,,,
1526,1572428,3052,0.0175580056207936,1.0,1.0,,,,,
1527,1573454,3054,0.01735259339092714,1.0,1.0,,,,,
1528,1574480,3056,0.01742754825886287,1.0,1.0,,,,,
1529,1575506,3058,0.01736152761437432,1.0,1.0,0.017216920533516936,1.0,1.0,,
1530,1576532,3060,0.017354878342264637,1.0,1.0,,,,,
1531,1577574,3062,0.017132961334291517,1.0,1.0,,,,,
1532,1578600,3064,0.017380099221382086,1.0,1.0,,,,,
1533,1579626,3066,0.017461455116042083,1.0,1.0,,,,,
1534,1580652,3068,0.017356126040584487,1.0,1.0,,,,,
1535,1581678,3070,0.017456801502857597,1.0,1.0,,,,,
1536,1582720,3072,0.017216481640130954,1.0,1.0,,,,,
1537,1583746,3074,0.017368652600619833,1.0,1.0,0.017457432978522328,1.0,1.0,,
1538,1584772,3076,0.017342474953766136,1.0,1.0,,,,,
1539,1585814,3078,0.017169020277119553,1.0,1.0,,,,,
1540,1586840,3080,0.01741100030041752,1.0,1.0,,,,,
1541,1587866,3082,0.017351349048236205,1.0,1.0,,,,,
1542,1588892,3084,0.017353844445231043,1.0,1.0,,,,,
1543,1589918,3086,0.01738657713731688,1.0,1.0,,,,,
1544,1590944,3088,0.017344840984013288,1.0,1.0,,,,,
1545,1591970,3090,0.017385204603083224,1.0,1.0,0.017437911485912512,1.0,1.0,,
1546,1592996,3092,0.017378479673550804,1.0,1.0,,,,,
1547,1594022,3094,0.01735985151053986,1.0,1.0,,,,,
1548,1595064,3096,0.017194463194745015,1.0,1.0,,,,,
1549,1596090,3098,0.017450957129503328,1.0,1.0,,,,,
1550,1597116,3100,0.01738791398588041,1.0,1.0,,,,,
1551,1598158,3102,0.017198960703865937,1.0,1.0,,,,,
1552,1599184,3104,0.017345068061980412,1.0,1.0,,,,,
1553,1600226,3106,0.017105032408120592,1.0,1.0,0.017449224097711616,1.0,1.0,,
1554,1601252,3108,0.01736895153432454,1.0,1.0,,,,,
1555,1602278,3110,0.01735645310480076,1.0,1.0,,,,,
1556,1603304,3112,0.01737199349794722,1.0,1.0,,,,,
1557,1604330,3114,0.01739009544645322,1.0,1.0,,,,,
1558,1605372,3116,0.017101489227114155,1.0,1.0,,,,,
1559,1606398,3118,0.017346393181150967,1.0,1.0,,,,,
1560,1607424,3120,0.01736271625455847,1.0,1.0,,,,,
1561,1608450,3122,0.017381169535502037,1.0,1.0,0.017430862698039635,1.0,1.0,,
1562,1609492,3124,0.01709170356483485,1.0,1.0,,,,,
1563,1610518,3126,0.01733796000661022,1.0,1.0,,,,,
1564,1611560,3128,0.0170926649881719,1.0,1.0,,,,,
1565,1612602,3130,0.017120725677246255,1.0,1.0,,,,,
1566,1613644,3132,0.01714974244323726,1.0,1.0,,,,,
1567,1614670,3134,0.017359464035062288,1.0,1.0,,,,,
1568,1615712,3136,0.017160542536436445,1.0,1.0,,,,,
1569,1616738,3138,0.017352464626265374,1.0,1.0,0.017456318878101236,1.0,1.0,,
1570,1617780,3140,0.017293092773764923,1.0,1.0,,,,,
1571,1618806,3142,0.01740678380821057,1.0,1.0,,,,,
1572,1619832,3144,0.017483846139214287,1.0,1.0,,,,,
1573,1620858,3146,0.0173704712871162,1.0,1.0,,,,,
1574,1621900,3148,0.017142401349823193,1.0,1.0,,,,,
1575,1622942,3150,0.01713503119900397,1.0,1.0,,,,,
1576,1623968,3152,0.01737309965040345,1.0,1.0,,,,,
1577,1624994,3154,0.017435585315034436,1.0,1.0,0.01720634206848249,1.0,1.0,,
1578,1626036,3156,0.017109329439303014,1.0,1.0,,,,,
1579,1627062,3158,0.01728591770752722,1.0,1.0,,,,,
1580,1628088,3160,0.017343410545158436,1.0,1.0,,,,,
1581,1629114,3162,0.017335982434085535,1.0,1.0,,,,,
1582,1630156,3164,0.01704352977585536,1.0,1.0,,,,,
1583,1631182,3166,0.017371326127525396,1.0,1.0,,,,,
1584,1632208,3168,0.017405361353922247,1.0,1.0,,,,,
1585,1633234,3170,0.017312190030878933,1.0,1.0,0.017430977197562623,1.0,1.0,,
1586,1634276,3172,0.017129148449772088,1.0,1.0,,,,,
1587,1635318,3174,0.017168773230568517,1.0,1.0,,,,,
1588,1636344,3176,0.017577503699529522,1.0,1.0,,,,,
1589,1637386,3178,0.01713906632363202,1.0,1.0,,,,,
1590,1638412,3180,0.017385843435792057,1.0,1.0,,,,,
1591,1639454,3182,0.017167265778589125,1.0,1.0,,,,,
1592,1640496,3184,0.017124173311338156,1.0,1.0,,,,,
1593,1641522,3186,0.017314731941687082,1.0,1.0,0.01711473690531979,1.0,1.0,,
1594,1642548,3188,0.017315379270714408,1.0,1.0,,,,,
1595,1643590,3190,0.017226512509782112,1.0,1.0,,,,,
1596,1644632,3192,0.017132053826142413,1.0,1.0,,,,,
1597,1645658,3194,0.017340829417551072,1.0,1.0,,,,,
1598,1646700,3196,0.01709785908369669,1.0,1.0,,,,,
1599,1647726,3198,0.017453067989000617,1.0,1.0,,,,,
1600,1648752,3200,0.0173007089344948,1.0,1.0,,,,,
1601,1649778,3202,0.017448302519130997,1.0,1.0,0.01719449969413995,1.0,1.0,,
1602,1650804,3204,0.017376421861810584,1.0,1.0,,,,,
1603,1651846,3206,0.017075218487782654,1.0,1.0,,,,,
1604,1652872,3208,0.017400833564063366,1.0,1.0,,,,,
1605,1653914,3210,0.01712572912686832,1.0,1.0,,,,,
1606,1654956,3212,0.0171556698107959,1.0,1.0,,,,,
1607,1655982,3214,0.017619182696722278,1.0,1.0,,,,,
1608,1657024,3216,0.01711009376019428,1.0,1.0,,,,,
1609,1658050,3218,0.017424362666425913,1.0,1.0,0.01733861082157319,1.0,1.0,,
1610,1659092,3220,0.01707817269223126,1.0,1.0,,,,,
1611,1660118,3222,0.0174059080003506,1.0,1.0,,,,,
1612,1661160,3224,0.017099089141170178,1.0,1.0,,,,,
1613,1662186,3226,0.017461249630264276,1.0,1.0,,,,,
1614,1663212,3228,0.01739134545898836,1.0,1.0,,,,,
1615,1664254,3230,0.017167266054448762,1.0,1.0,,,,,
1616,1665280,3232,0.017317162222688615,1.0,1.0,,,,,
1617,1666306,3234,0.017375943919943952,1.0,1.0,0.01725706976649157,1.0,1.0,,
1618,1667348,3236,0.017345232255634488,1.0,1.0,,,,,
1619,1668390,3238,0.017103492745568837,1.0,1.0,,,,,
1620,1669416,3240,0.017368430974896,1.0,1.0,,,,,
1621,1670442,3242,0.017411317480256212,1.0,1.0,,,,,
1622,1671484,3244,0.017224574352790997,1.0,1.0,,,,,
1623,1672510,3246,0.017344386236232787,1.0,1.0,,,,,
1624,1673536,3248,0.01732982521617988,1.0,1.0,,,,,
1625,1674562,3250,0.01743958224635698,1.0,1.0,0.01739745403497679,1.0,1.0,,
1626,1675588,3252,0.01740666106621139,1.0,1.0,,,,,
1627,1676630,3254,0.01723214729647675,1.0,1.0,,,,,
1628,1677656,3256,0.017408839383714854,1.0,1.0,,,,,
1629,1678698,3258,0.017151000017259613,1.0,1.0,,,,,
1630,1679724,3260,0.01743785228160389,1.0,1.0,,,,,
1631,1680750,3262,0.017393846879475455,1.0,1.0,,,,,
1632,1681776,3264,0.017429121524874074,1.0,1.0,,,,,
1633,1682818,3266,0.01715568384396711,1.0,1.0,0.017479149439290437,1.0,1.0,,
1634,1683844,3268,0.017393558169088132,1.0,1.0,,,,,
1635,1684870,3270,0.017414314792027277,1.0,1.0,,,,,
1636,1685896,3272,0.017369409479000668,1.0,1.0,,,,,
1637,1686922,3274,0.01736173639326483,1.0,1.0,,,,,
1638,1687948,3276,0.017442715831207104,1.0,1.0,,,,,
1639,1688974,3278,0.017316341930935224,1.0,1.0,,,,,
1640,1690016,3280,0.01718193328271828,1.0,1.0,,,,,
1641,1691058,3282,0.01711032284495176,1.0,1.0,0.02021048480603993,0.5,0.5,,
1642,1692084,3284,0.01740831992154805,1.0,1.0,,,,,
1643,1693110,3286,0.01731021086077988,1.0,1.0,,,,,
1644,1694136,3288,0.01740415618338298,1.0,1.0,,,,,
1645,1695162,3290,0.017401170782951024,1.0,1.0,,,,,
1646,1696188,3292,0.017378095168846978,1.0,1.0,,,,,
1647,1697214,3294,0.017427748812609577,1.0,1.0,,,,,
1648,1698240,3296,0.017410706138846106,1.0,1.0,,,,,
1649,1699266,3298,0.017379901629900565,1.0,1.0,0.017170204980966972,1.0,1.0,,
1650,1700292,3300,0.017546234052477364,1.0,1.0,,,,,
1651,1701318,3302,0.017830603895177145,1.0,1.0,,,,,
1652,1702344,3304,0.017390877764386782,1.0,1.0,,,,,
1653,1703370,3306,0.017391202398302184,1.0,1.0,,,,,
1654,1704396,3308,0.01738713683174291,1.0,1.0,,,,,
1655,1705422,3310,0.01743526732201919,1.0,1.0,,,,,
1656,1706448,3312,0.017350727642372988,1.0,1.0,,,,,
1657,1707474,3314,0.01739584782021228,1.0,1.0,0.01724506294398544,1.0,1.0,,
1658,1708516,3316,0.017186210417792468,1.0,1.0,,,,,
1659,1709542,3318,0.017414295961207076,1.0,1.0,,,,,
1660,1710584,3320,0.01725352269972067,1.0,1.0,,,,,
1661,1711610,3322,0.017367868365775946,1.0,1.0,,,,,
1662,1712636,3324,0.017414699609995334,1.0,1.0,,,,,
1663,1713678,3326,0.017358223294845435,1.0,1.0,,,,,
1664,1714704,3328,0.017314430710035425,1.0,1.0,,,,,
1665,1715730,3330,0.01737262649787045,1.0,1.0,0.0174457095845685,1.0,1.0,,
1666,1716756,3332,0.017442099374517385,1.0,1.0,,,,,
1667,1717782,3334,0.017320217016355353,1.0,1.0,,,,,
1668,1718824,3336,0.017093473515623264,1.0,1.0,,,,,
1669,1719850,3338,0.01737864635377727,1.0,1.0,,,,,
1670,1720892,3340,0.01706039283996109,1.0,1.0,,,,,
1671,1721918,3342,0.0174833343516919,1.0,1.0,,,,,
1672,1722944,3344,0.017339383603469836,1.0,1.0,,,,,
1673,1723970,3346,0.01741358763358738,1.0,1.0,0.01716218043934757,1.0,1.0,,
1674,1725012,3348,0.017120363309447013,1.0,1.0,,,,,
1675,1726038,3350,0.017385008092700632,1.0,1.0,,,,,
1676,1727064,3352,0.017389353279777565,1.0,1.0,,,,,
1677,1728106,3354,0.017105918575923806,1.0,1.0,,,,,
1678,1729132,3356,0.017322718554427033,1.0,1.0,,,,,
1679,1730174,3358,0.017072206998621758,1.0,1.0,,,,,
1680,1731200,3360,0.01733839148606761,1.0,1.0,,,,,
1681,1732226,3362,0.01738818176636252,1.0,1.0,0.017408951315530247,1.0,1.0,,
1682,1733268,3364,0.01717742500698523,1.0,1.0,,,,,
1683,1734294,3366,0.017428265668455623,1.0,1.0,,,,,
1684,1735336,3368,0.017084438437390756,1.0,1.0,,,,,
1685,1736362,3370,0.01743862864336759,1.0,1.0,,,,,
1686,1737388,3372,0.017309317951430217,1.0,1.0,,,,,
1687,1738414,3374,0.017368165977010623,1.0,1.0,,,,,
1688,1739440,3376,0.0173647888868124,1.0,1.0,,,,,
1689,1740482,3378,0.017072927570696367,1.0,1.0,0.01745383337625158,1.0,1.0,,
1690,1741508,3380,0.01740843839635156,1.0,1.0,,,,,
1691,1742534,3382,0.017307782125109146,1.0,1.0,,,,,
1692,1743560,3384,0.017364466844105246,1.0,1.0,,,,,
1693,1744602,3386,0.01708196562619923,1.0,1.0,,,,,
1694,1745628,3388,0.017412762651551488,1.0,1.0,,,,,
1695,1746670,3390,0.017097797649427284,1.0,1.0,,,,,
1696,1747696,3392,0.017378026070389335,1.0,1.0,,,,,
1697,1748722,3394,0.017336387623283822,1.0,1.0,0.017403748542985074,1.0,1.0,,
1698,1749764,3396,0.017146748214646537,1.0,1.0,,,,,
1699,1750790,3398,0.017387780494353584,1.0,1.0,,,,,
1700,1751816,3400,0.017290426413861488,1.0,1.0,,,,,
1701,1752858,3402,0.01707418514525683,1.0,1.0,,,,,
1702,1753884,3404,0.017385240475506714,1.0,1.0,,,,,
1703,1754910,3406,0.017371201072608276,1.0,1.0,,,,,
1704,1755936,3408,0.01731254864221189,1.0,1.0,,,,,
1705,1756962,3410,0.0173885649912212,1.0,1.0,0.017406598847279058,1.0,1.0,,
1706,1757988,3412,0.017366172145862228,1.0,1.0,,,,,
1707,1759014,3414,0.01740978654537265,1.0,1.0,,,,,
